id,premise,hypothesis,lang_abv,language,label
10791745da,یہاں میں سوچ رہا ہوں کہ وہ آئے گا اور مجھ سے چلائے گا کہ میں نے ابھی تک یہ کام کیوں نہیں کیا ہے,میں نے سوچا کہ وہ لڑنے کے لئے یہاں آیا ہے۔,ur,Urdu,0
b83c6cc8d3,Le poids de la croix serait de 181 740 tonnes.,Le passage de la frontière ne pèse que 200 livres.,fr,French,2
b69ee8d6e2,एक सुसंगत समाधान सही समाधान क्यों है?,"जाहिर है, उचित समाधान हमेशा गलत होते हैं।",hi,Hindi,2
2c1ba1334e,[ประเทศนี้] ถูกล่อลวงโดยเสรีภาพและการอุทิศตนเพราะเสนอให้สร้างความเท่าเทียมกันสำหรับมวลมนุษยชาติ,ประเทศนี้ถูกสร้างขึ้นจากความเชื่อที่ว่าคนบางคนมีความเป็นอยู่ที่ดีกว่าคนอื่น ๆ,th,Thai,2
9bdd2e4c24,"Avons-nous presque un acre de terre, ce qui est intéressant parce que nous avons un","C'est intéressant, mais nous avons environ un demi-hectare de terrain.",fr,French,0
0ead42d8fd,Ông đã điều chỉnh kính thiên văn theo con số này.,Anh ta làm vỡ ống nhòm nên không nhìn thấy gì.,vi,Vietnamese,2
7c2cab4ce1,قبل المتابعة ، قد يرغب القراء أيضًا في تجربة هذا العمل الفريد. ),يجب على القراء المضي قدمًا وعدم تجربة مآثر لا معنى لها.,ar,Arabic,2
a8b8e21f18,"1996'dan bu yana, hanehalkının servet-gelir oranı hızla artarak 1999'da% 6,4'lük bir zirveye ulaştı.",Her evin geliri geçen yıl 10.000 dolar arttı.,tr,Turkish,1
1c9d68aecd,चमकदार हरा समुद्र अराजक शासन में उगता है।,समुद्र नाव पर छप रही छोटी मछलियों से भरा है।,hi,Hindi,1
54ca141a2b,Les pêcheurs d'eau douce doivent détenir un permis. Renseignez-vous auprès de l'office de tourisme le plus proche pour savoir comment l'obtenir.,Vous devez avoir un permis pour attraper des poissons de plus de 6 pouces.,fr,French,1
eee92c7ad0,Надявам се да видя това и да продължа.,"Би било чудесно, ако набирането на средства продължи до юли.",bg,Bulgarian,1
67c55748ed,"Когато отговарят на въпроси на изследователи, те често казват, че бебетата трябва да бъдат обучени, за да бъдат независими през първите няколко месеца.","Казват, че бебетата трябва да бъдат независими.",bg,Bulgarian,0
e6baee3624,"Ψάξτε για προστασία, συναισθηματικότητα, ειρωνεία (εκούσιες και ακούσιες ξεχωριστές επιλογές), εκβιασμό, απόκρυψη και λογοπαίγνια.",Η εσκεμμένη ειρωνεία είναι πιο κοινή από την ακούσια ειρωνεία.,el,Greek,1
6dd9a01875,"अंत में, एक फायर फाइटर ने देखा कि साउथ टॉवर ने खिड़की को तोड़ा और जोर देकर कहा कि वे सब छोड़ दें क्योंकि टॉवर गिरने वाला था।","दमकलकर्मियों को भरोसा है कि जिस टॉवर पर वे हैं, वह सुरक्षित है।",hi,Hindi,2
17db72e32f,"Mercredi, Clinton a choisi de parler de différentes industries.",Clinton a prononcé un discours ce mercredi.,fr,French,0
0dc27a9b56,"Euh, ce n’est pas mal pour les proches de donner tout ce qu’elle a à quelqu'un comme vous",Les parents peuvent élever leurs enfants jusqu'à ce qu'ils en aient les moyens.,fr,French,1
17507339d8,"Но този вид професионализъм се пренебрегва в коментарите, което прави читателите по-мъдри от всякога.",Този коментар не обхваща ключовата информация в офертата.,bg,Bulgarian,0
3780bff57c,Вашето дарение за годишния фонд Meinerhor осигури значителна помощ на училището.,Организацията Mainnerhor получи частно финансиране от Бил Гейтс.,bg,Bulgarian,2
b08dae8820,"Что ж, учитывая, что Билл Брэдли вырос в Сент-Луисе ... но подождите, если бы Эл Гор вырос в Теннесси, это было бы только интересно.",Брэдли родом из района Ист-Сент-Луис.,ru,Russian,1
2469306763,เมื่อการโจมตีที่เกี่ยวข้องถูกกำหนดให้เป็นอัลกออิดะห์ความรับผิดชอบจึงถูกย้ายไปที่สำนักงานโรงยิมในนิวยอร์ก,สำนักงานประจำภูมิภาคฟลอริดาถูกยึดครองเนื่องจากเกี่ยวข้องกับอัลกออิดะห์,th,Thai,2
627eb2a190,"Esta es un arma poderosa, pero es tan pesada que solo puede transportar 5 kilómetros (3 millas) al día.",Esta es el arma más pesada de la historia.,es,Spanish,1
7f898a40f7,"Ich glaube, dass nur die Hoffnung, von Blood Captain gefangen genommen und gehängt zu werden, meinen Onkel dazu gebracht hat, seine Plantage in Barbados zu verlassen und den Posten des Vizegouverneurs von Jamaika zu übernehmen.",Mein Onkel hat Captain Blood immer geliebt und die Plantage auf Barbados nie verlassen.,de,German,2
43f24370b2,"Аналогичным образом, «Закон о финансовых директорах и федеральной финансовой реформе», «Генеральное соглашение о глобальном соглашении о выкупе» и «Закон о деятельности и результатах деятельности правительства» устанавливают новые требования для федеральных финансовых учреждений.",Главный финансовый директор и Федеральный закон о финансовой реформе значительно снизили требования к финансовым учреждениям.,ru,Russian,2
13e3840de5,"Durante su estancia en Estados Unidos, su relación con ella se mantuvo muy estrecha.",Nunca he estado en Estados Unidos.,es,Spanish,2
593e602b98,Je! Unajuaje ikiwa umeridhika au hauridhiki na jinsi habari hiyo inatolewa?,Ninashuku kuwa haujawahi kuona habari za mtandao.,sw,Swahili,2
dbdb877b8f,Kız kardeşinizin kocasının ten rengi açık mı?,Kız kardeşi siyah bir adamla evlendi.,tr,Turkish,1
f054a563b9,باطل عقائد کے آقاؤں سے پتہ چلتا ہے کہ بچے عقائد کی ترجمانی صرف حقیقت نہیں بلکہ حقیقت سے کرتے ہیں۔,عقائد اور حقیقت میں فرق کے بارے میں بچے الجھے ہوئے ہیں,ur,Urdu,1
7e1879fd16,"Ακόμα κι αν αυτό το υποκατάστατο ή άλλα υποκατάστατα δεν είναι απαραίτητα, χρησιμοποιούνται πολύ ακριβές ουσίες.",Αυτός ο όρος πρέπει να χρησιμοποιείται συχνότερα.,el,Greek,2
545b018b5d,"Ξέρετε ότι όλα τα παιδιά μου είναι υπέροχα, είναι πραγματικά υπέροχα, αλλά νομίζω ότι το έμαθε από το μεγάλο αγόρι",Είμαι περήφανος για όλα όσα γνωρίζουν τα παιδιά.,el,Greek,1
825308f1c9,"Ο κ. Ντονγκ είχε δεσμευτεί να πολεμήσει τους κερδοσκόπους ακινήτων, αλλά πολλοί άνθρωποι πίστευαν ότι τα σκυλιά που γαβγίζουν δεν θα δαγκώνουν τους ανθρώπους.",Ο Τανγκ δεν ενδιαφέρεται για κερδοσκόπους ακινήτων.,el,Greek,2
08bf093de8,"Eh bien, la vitesse devient de plus en plus rapide jusqu'à ce que nous déployions à l'étranger.",Cela devient de plus en plus rapide.,fr,French,0
02f31f12e9,"Напротив, поскольку плотность почтовых отправлений в Соединенных Штатах относительно низкая, а разница в количестве большая, влияние количества в Соединенных Штатах больше, чем во Франции.","Влияние Франции больше, чем влияние Соединенных Штатов.",ru,Russian,2
6143f4de41,"""Chương trình Giáo viên của Năm"" do Scholastic Inc. tài trợ sẽ trở thành nhà xuất bản tạp chí với các nhà quảng cáo độc quyền tại Hoa Kỳ và có ấn tượng sâu sắc nhất đối với học sinh lứa tuổi đi học.",Các học sinh không có giáo viên.,vi,Vietnamese,2
6e110ee1cc,"Φυσικά, εάν δεν μπορούμε να επιλύσουμε την επιλογή τρόπων για να βγάλουμε τα προς το ζην, θα πεθάνουμε, θα πεθάνουμε.",Πρέπει να βρούμε ένα μέσο για να ζούμε για να επιβιώσουμε.,el,Greek,0
8345ec4e55,"Για σύγχρονες φωτογραφίες από τις αρχαίες Μοράδες που βρίσκονται ακόμα στο βόρειο Νέο Μεξικό, δείτε Wallis και Vallabetian.",Ο Wallis και ο Varjabedian παρείχαν επαγγελματικές έγχρωμες φωτογραφίες από αρχαίες μοράδες στο Νέο Μεξικό.,el,Greek,1
